,id,rated,created_at,last_move_at,turns,white_id,white_rating,black_id,black_rating,moves
1027,eUGHGWVy,True,1504168271314.0,1504168898546.0,99,st2orm,2095,gambitsforlife,1679,e4 c5 Nf3 g6 d4 cxd4 Nxd4 Bg7 Nc3 Nc6 Be3 d6 Qd2 Nf6 f3 O-O h4 Nh5 g4 Bxd4 Bxd4 e5 Be3 Ng3 Rh2 Nxf1 Kxf1 f5 Bg5 Qb6 gxf5 Nd4 Nd5 Qxb2 Ne7+ Kh8 Qc1 Qxc1+ Rxc1 Nxf3 Rf2 Nxg5 hxg5 gxf5 exf5 Bd7 g6 hxg6 Nxg6+ Kg7 Nxf8 Rxf8 Ke2 Bxf5 Rg1+ Kh8 c3 Bd3+ Ke3 Rxf2 Kxf2 Bf5 Ke3 Be6 a3 b6 Rg6 Bc4 Rxd6 a5 Rxb6 Bf7 Rb5 a4 Rxe5 Bb3 Re7 Kg8 Kd4 Kf8 Ra7 Kg8 c4 Kf8 c5 Kg8 c6 Be6 Re7 Kf8 Rxe6 Kg8 Re7 Kf8 Rd7 Kg8 c7 Kf8 c8=Q#
1028,VXd7I1Ef,True,1492792146516.0,1492793387413.0,97,stunning_star,1735,spinochio,1973,e4 c5 Nf3 e6 Nc3 a6 d4 cxd4 Nxd4 Qc7 g3 b5 Bg2 Bb7 O-O Nf6 Re1 d6 Bg5 Be7 Bxf6 Bxf6 Ndxb5 axb5 Nxb5 Qb6 Nxd6+ Kf8 Nxb7 Nc6 Nd6 Be7 Nc4 Qc5 b3 g6 Qd2 Kg7 Qc3+ Bf6 e5 Be7 Qd3 Rhd8 Qf3 Nd4 Qe4 Rac8 c3 Nf5 g4 Nh4 Rad1 g5 Bf1 Rd5 b4 Qc6 Bd3 Ng6 Rc1 Rcd8 Bb1 Qa6 a3 Rd2 Nxd2 Rxd2 Qe3 Rd5 c4 Rd7 b5 Qb7 a4 Nh4 Be4 Qb8 c5 Qxe5 c6 Rd4 c7 Rxa4 c8=Q Ng6 Bxg6 hxg6 Qxe5+ Bf6 Qh8+ Kxh8 Qxf6+ Kh7 Rc8 Kh6 Rh8#
1029,Ou70lN6m,True,1503690000000.0,1503700000000.0,89,cookieblake,1524,qq_kdp,1499,d4 d5 c4 c5 dxc5 Qa5+ Nc3 d4 Qa4+ Nc6 Qxa5 Nxa5 Nb5 Rb8 Nxd4 Nxc4 e4 Nf6 Bxc4 e5 Ndf3 Bxc5 Nxe5 O-O Bd5 Be6 Bxe6 fxe6 Ngf3 Nxe4 Nd7 Bxf2+ Ke2 Rbd8 Nxf8 Rxf8 Rf1 Bd4 Nxd4 Rxf1 Kxf1 Nc5 Bf4 Nd3 Nxe6 Nxf4 Nxf4 g5 Ne6 Kf7 Nxg5+ Kf6 Nxh7+ Ke5 Rc1 Kd4 g4 Kd3 g5 Kd2 Ra1 Kc2 g6 Kxb2 g7 Kxa1 g8=Q a6 h4 b6 h5 b5 Nf6 a5 h6 b4 h7 a4 h8=Q b3 axb3 a3 Qh2 Kb1 b4 a2 Qgxa2+ Kc1 Qa1#
1030,rLUWoK67,True,1490370000000.0,1490380000000.0,88,potatietots,1574,nuevotio,2093,e4 c5 c3 d5 f3 e5 d4 cxd4 cxd4 dxe4 fxe4 exd4 Nf3 Bg4 Qa4+ Nc6 Ne5 Bd7 Nxd7 Qxd7 Bb5 Nf6 e5 Nd5 Bxc6 bxc6 Qxd4 Be7 Nc3 Nxc3 Qxc3 Rb8 O-O Bb4 Qc4 O-O Bf4 a5 e6 fxe6 Bxb8 Rxb8 a3 Bd6 b4 axb4 axb4 Bxb4 Qxb4 Re8 Rf3 Qd4+ Kf1 Qxb4 Raa3 c5 Rab3 Qc4+ Kg1 e5 h4 Qxh4 Rb7 e4 Rff7 e3 Rxg7+ Kh8 Rbe7 Rxe7 Rxe7 Qxe7 Kf1 Qf6+ Ke2 Qf2+ Kd3 Qd2+ Kc4 e2 Kxc5 e1=Q Kc6 Qec1+ Kb5 Qdb2+ Ka4 Qca1#
1031,VYayBOPY,True,1487390000000.0,1487390000000.0,89,dead23,1293,dsom1234,2123,e4 e5 Nf3 Nc6 Bc4 Bc5 a3 a5 c3 Qe7 d4 exd4 cxd4 Qxe4+ Be3 d5 Nc3 Qg6 Bd3 Qxg2 Rg1 Qh3 Bf1 Qe6 dxc5 Nf6 Rxg7 h6 Qd2 Qf5 Rg3 Be6 Nd4 Qe5 f4 Qh5 f5 Bd7 Nxc6 Bxc6 Bd4 Qh4 O-O-O O-O-O Rh3 Qg5 Qxg5 hxg5 Bxf6 Rxh3 Bxd8 Rxc3+ bxc3 Kxd8 f6 Ke8 Re1+ Kd8 Re7 Be8 Bg2 d4 cxd4 b6 cxb6 cxb6 Kd2 b5 Kc3 g4 Bd5 b4+ axb4 a4 Bxf7 Bxf7 Rxf7 Ke8 Re7+ Kd8 Kb2 g3 hxg3 a3+ Kxa3 Kc8 f7 Kd8 f8=Q#
1032,rnGmoQmb,True,1503599239871.0,1503599924292.0,73,graf56,1601,tangela,1626,g3 Nf6 Bg2 g6 c4 Bg7 Qb3 O-O Bxb7 Bxb7 Qxb7 Nc6 e3 a5 Qb3 a4 Qc3 d5 Ne2 dxc4 Qxc4 Na5 Qxa4 Qd5 O-O Nc4 Nbc3 Qe6 Qc2 Rfd8 d4 Ng4 Nb5 Rac8 Nbc3 c5 d5 Qe5 e4 Qh5 h4 f5 Nf4 Qh6 Ne6 g5 Nxd8 Rxd8 Bxg5 Qg6 exf5 Qd6 Nb5 Qxd5 Rad1 Qa8 Qxc4+ Kh8 Nc7 Qb8 Ne6 Rxd1 Rxd1 Bxb2 Rd8+ Qxd8 Nxd8 Bd4 Qf7 Bxf2+ Kf1 Bxg3 Qf8#
1033,bNG6vdHh,True,1453817973658.0,1453818185654.0,29,flashundtibbers,1314,prince01,1244,e4 d5 exd5 Qxd5 Nc3 Qc4 Bxc4 Be6 Bxe6 fxe6 Nf3 Nc6 d4 O-O-O Bf4 Nxd4 Nxd4 e5 Bxe5 Nh6 Ncb5 Rd5 Qe2 Ng4 Qxg4+ Kb8 Bxc7+ Ka8 Qc8#
1034,18qpEVjX,True,1423917544817.0,1423918357880.0,55,hassan1365416,1573,cersad,1496,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 d3 O-O a3 Ng4 O-O d6 h3 Nxf2 Rxf2 Bxf2+ Kxf2 Nd4 Kg1 Qf6 Nxd4 exd4 Nd5 Qg6 Ne7+ Kh8 Nxg6+ fxg6 c3 dxc3 bxc3 Bd7 Bb2 b5 Bd5 c6 Ba2 d5 exd5 cxd5 Bxd5 Rad8 c4 Bf5 Qb3 a6 Qc3 Rd7 g4 bxc4 gxf5 Rxd5 Qxg7#
1035,sLupLGpo,False,1490330000000.0,1490330000000.0,14,ericksn,1778,doraemon61,2264,e4 d5 exd5 Nf6 Nc3 Nxd5 Nge2 Nc6 g3 Bg4 h3 Nd4 hxg4 Nf3#
1036,9UlJEozr,True,1503314612226.0,1503314878890.0,48,gazebo,1536,yellow_dragon,1862,e4 c6 d4 d5 e5 Bf5 g4 Bg6 Bg2 h6 Be3 e6 Nd2 Qb6 b3 c5 c3 Nc6 Ne2 cxd4 cxd4 Rc8 O-O Nb4 f4 Nc2 Bf2 Nxa1 Qxa1 Bb4 Nf3 Ne7 Nh4 Bd3 Qd1 Qb5 Bf3 Rc2 Re1 Bxe1 Qxe1 Bxe2 Bxe2 Qxe2 Qb4 Qxf2+ Kh1 Qxh2#
1037,NBb4zvXf,True,1483730000000.0,1483730000000.0,31,muhammadafifi,1443,shadow1031,1410,e4 c5 d4 cxd4 Qxd4 e6 Nc3 d6 Nf3 Nf6 e5 dxe5 Qxe5 Bd6 Qb5+ Nbd7 Bd3 O-O O-O a6 Qc4 b5 Qh4 h6 Ng5 hxg5 Bxg5 Re8 Bxf6 g6 Qh8#
1038,4MiUKjQ0,True,1408852260155.0,1408852804687.0,36,grigoriy-66,1698,jrandmaster,1155,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 f4 O-O h3 Nh5 Nf3 f5 e5 Ng3 Rg1 Nc6 Bd3 dxe5 dxe5 Nb4 Bb1 Qxd1+ Nxd1 Rd8 Nf2 Be6 b3 a5 a3 Nc6 Ng5 Nd4 Ba2 Nc2#
1039,G9NpQlT5,True,1405570426675.0,1405570764050.0,33,graf5,1830,franco47,1263,d4 d5 c4 dxc4 Nc3 b6 e3 Nc6 Bxc4 e6 Nf3 a6 O-O b5 Be2 b4 Ne4 Nf6 Qc2 Nxe4 Qxc6+ Bd7 Qxe4 Bd6 b3 O-O Bb2 c5 h3 cxd4 Qxd4 Qc7 Qxg7#
1040,mTlaD3dT,True,1500481550323.0,1500482144323.0,88,arishikesh,1869,reis60,1987,e4 e5 Nf3 d6 d4 exd4 Nxd4 Nf6 Nc3 Be7 Be3 O-O Bc4 c6 f4 b5 Bb3 b4 Nce2 Nxe4 Qd3 d5 Nxc6 Qd6 Nxe7+ Qxe7 Bxd5 Bb7 Bxb7 Qxb7 O-O-O Na6 g4 Nec5 Bxc5 Nxc5 Qf5 Ne4 Rhf1 Rae8 Ng3 Nxg3 hxg3 Re2 Rh1 g6 Qg5 Rc8 Rd8+ Rxd8 Qxd8+ Kg7 Qd4+ f6 g5 Qxh1+ Qd1 Qxd1+ Kxd1 Rg2 gxf6+ Kxf6 a3 bxa3 bxa3 Rxg3 c4 Rxa3 c5 Rc3 c6 Rxc6 f5 Kxf5 Ke1 a5 Kd1 a4 Ke1 a3 Kf1 Rc2 Ke1 a2 Kd1 Rh2 Kc1 a1=Q#
1041,1kDATLGr,True,1400109716174.0,1400110483780.0,44,amin13,1631,gintokichimaru,1540,Nc3 e5 Nf3 Nc6 d4 exd4 Nxd4 Be7 Nxc6 bxc6 Bf4 Ba6 e3 Bxf1 Rhxf1 Nf6 Qf3 Rab8 O-O-O d5 Ne2 Rb4 Nd4 Rb6 Qg3 Ne4 Qxg7 Rf8 f3 Bf6 Qxh7 Qb8 fxe4 Rxb2 Nxc6 Qb6 exd5 Qc5 Bxc7 Qxe3+ Rd2 Rxa2 Kb1 Ra1#
1042,odAh8cU9,True,1489250000000.0,1489250000000.0,71,vaka-waka,1172,greenmachine,996,d4 d5 Bf4 e5 Bxe5 f6 Bf4 g5 Bd2 f5 Nf3 g4 Ne5 Bd6 Nd3 f4 Nxf4 Bxf4 Bxf4 Nf6 e3 Nh5 Be5 O-O Be2 Re8 Bg3 Nxg3 fxg3 Rxe3 O-O Rxe2 Qxe2 h5 Nc3 h4 gxh4 g3 hxg3 Qf6 Qe8+ Kg7 Qxc8 Qh6 Qxb7 Nd7 Qxa8 Nb6 Qxa7 Nc8 Qxc7+ Kh8 Qxc8+ Qf8 Qxf8+ Kh7 Rf7+ Kg6 Qg7+ Kh5 g4+ Kxh4 g5 Kg4 Ne2 Kh5 Ng3+ Kg4 Qe5 Kh4 Qf4#
1043,bVnfKFTJ,False,1450560000000.0,1450560000000.0,38,micahtherock,1351,annie94,1360,e4 e5 Nf3 Nc6 Nc3 Bc5 Nd5 d6 Be2 Nge7 O-O O-O h4 Be6 Ng5 Bxd5 exd5 Nxd5 Bh5 f6 Nf7 Rxf7 Bxf7+ Kxf7 Qh5+ Kg8 c4 Nf4 Qe2 Nxe2+ Kh2 d5 cxd5 Qxd5 Re1 Nf4 g3 Qg2#
1044,VgNt0SSX,False,1503768500121.0,1503768760299.0,38,taranga,1293,vikrant_dalvi,1466,e4 e5 Nf3 d6 Bc4 Be6 Bxe6 fxe6 d3 Nc6 O-O d5 exd5 exd5 Re1 Nf6 Nxe5 Nxe5 Rxe5+ Be7 Bg5 Qd6 Bf4 O-O-O Rg5 Qxf4 Rxg7 Bd6 Qd2 Qxh2+ Kf1 Qh1+ Ke2 Rde8+ Kf3 Qh5+ g4 Qh3#
1045,0EB4ZsVe,True,1494140000000.0,1494140000000.0,123,gm094,1363,butterlandz,1287,d4 Nf6 Nc3 e6 Bf4 d5 Nb5 Bd6 Nxd6+ cxd6 f3 O-O Qd3 Nc6 a3 e5 dxe5 dxe5 Bg5 Nd4 Bxf6 Qxf6 O-O-O Bf5 e4 dxe4 fxe4 Bg4 Be2 Nxe2+ Nxe2 Rad8 Qe3 Qf4 Qxf4 exf4 Rxd8 Rxd8 Nxf4 g6 h3 Be6 Rd1 Rd7 Nxe6 Rxd1+ Kxd1 fxe6 Kd2 e5 Kd3 Kf7 b4 Ke6 c4 b6 c5 bxc5 bxc5 Kd7 Kc4 Kc6 a4 a6 g4 g5 a5 h6 Kb4 Kc7 Kc4 Kc6 Kb4 Kc7 Kc3 Kc6 Kc4 Kc7 Kd5 Kb7 Kxe5 Kc6 Kf5 Kxc5 e5 Kb5 e6 Kxa5 e7 Kb6 e8=Q a5 Qe6+ Kb5 Qxh6 a4 Qxg5 a3 Kf6+ Kb4 Kf5 a2 Qc1 Kb3 Ke4 Ka4 g5 Kb3 g6 Ka4 Qb2 a1=Q Qxa1+ Kb5 Kd5 Kb6 g7 Kb7 g8=Q Kc7 Qf7+ Kd8 Qa8#
1046,OlH18wTz,True,1416751420206.0,1416751773218.0,42,sergey23,1227,hishamtheman,1190,e4 d5 exd5 Qxd5 Nc3 Qd8 Nf3 Nf6 d4 Nc6 Bf4 Bf5 Nb5 Nd5 Bc4 Nxf4 d5 Nb4 Na3 e6 Nd4 exd5 Bxd5 Qxd5 Nxf5 Qxf5 O-O Rd8 Re1+ Be7 Qf3 O-O Rxe7 Nxc2 Nxc2 Qxc2 Qxf4 Rd1+ Rxd1 Qxd1+ Re1 Qxe1#
1047,c0fNR2oA,True,1492100000000.0,1492100000000.0,13,sld1975,1335,brorael357,1355,e4 e5 Nf3 d6 d4 Bg4 dxe5 Bxf3 Qxf3 dxe5 Bc4 Bc5 Qxf7#
1048,iixJAorm,True,1441190000000.0,1441190000000.0,60,ali_barcelona,1494,shully,1215,g3 d5 Bg2 c6 Nf3 Nf6 O-O g6 b3 Bg7 Bb2 O-O c4 e6 cxd5 cxd5 Nc3 Nc6 Rc1 d4 Nb5 e5 Nxe5 Nxe5 Bxd4 Qe8 Nd6 Qe7 Bc5 Qd7 Nxc8 Raxc8 Bxf8 Kxf8 d4 Rxc1 Qxc1 Qxd4 Bxb7 Neg4 Qc8+ Ne8 Qxg4 Qxg4 Bf3 Qb4 Rc1 Nd6 e4 Nxe4 Rc8+ Ke7 Rc7+ Ke6 a3 Qd4 Rc4 Qxf2+ Kh1 Qf1#
1049,pTBvi4dV,True,1503690000000.0,1503690000000.0,121,suj1th,1524,cape217,1416,e4 c5 Nf3 Nf6 e5 Ng4 h3 Nxf2 Kxf2 Qb6 Ke1 g6 Nc3 e6 d4 Bg7 dxc5 Qxc5 Bf4 O-O Bh2 Nc6 Ne4 Qa5+ c3 f6 exf6 Bxf6 Nxf6+ Rxf6 b4 Qd8 Bc4 Kg7 Kf2 Qb6+ Ke1 d5 Bb3 Qe3+ Qe2 Qxc3+ Kf2 d4 Rhd1 Qe3+ Qxe3 dxe3+ Kxe3 b5 Ne5 Nxb4 Ng4 Rf8 Be5+ Kg8 Nf6+ Kf7 Rf1 Nd5+ Nxd5+ Ke8 Nc7+ Ke7 Nxa8 Rf5 Rxf5 exf5 Rd1 Bb7 Nc7 Bxg2 h4 h5 Nxb5 a6 Nc7 a5 Bd6+ Kd7 Be5+ Kc6 Ba4+ Kb7 Bb3 g5 hxg5 h4 Rb1 h3 Bd5+ Kc8 Bxg2 hxg2 g6 f4+ Bxf4 a4 Kf3 g1=Q Rxg1 a3 g7 Kb7 g8=Q Kc6 Rg5 Kb6 Qb8+ Kc6 Ne6 Kd7 Qb6 Ke7 Nd4 Kf7 Ra5 Ke7 Ra7+ Ke8 Qb8#
1050,a7Y6niVM,True,1487480000000.0,1487480000000.0,78,russoo,1543,kevchod,1536,d4 Nf6 e3 g6 c4 Bg7 Nc3 O-O Nf3 d6 h3 Nbd7 b4 a5 Ba3 axb4 Bxb4 c5 dxc5 dxc5 Bxc5 Nxc5 Qxd8 Rxd8 Nd4 e5 Ndb5 e4 Be2 Ne8 Rc1 Nd3+ Bxd3 exd3 O-O d2 Rcd1 Bxc3 Nxc3 Ra3 Nd5 Rxa2 f3 Be6 Nb4 Rb2 Nd5 Bxd5 cxd5 Rxd5 Rf2 b5 e4 Rd4 Re2 b4 e5 Rc2 e6 Rc1 exf7+ Kxf7 Rxd2 Rxd1+ Rxd1 Rxd1+ Kf2 b3 g4 b2 h4 b1=Q f4 Qd3 Kg2 Rd2+ Kg1 Qb1#
1051,A4KSrPmU,True,1503423821888.0,1503424502078.0,84,bleda,1287,guustflater,1702,f3 e6 e3 d5 d3 Nf6 c3 Nh5 Ne2 a6 b4 Nc6 a3 b5 Nd2 Bb7 Nb3 Ne5 Nf4 Nxf4 exf4 Nd7 Nd4 c5 bxc5 Bxc5 Nb3 Bd6 Na5 Qxa5 Bd2 Qd8 Be2 Qf6 O-O Bxf4 Bxf4 Qxf4 Rf2 O-O g3 Qf6 Rc1 Rac8 d4 e5 c4 bxc4 dxe5 Qxe5 f4 Qb2 Rf3 d4 Qc2 Qxc2 Rxc2 d3 Rd2 dxe2 Re3 Rfe8 Rexe2 Rxe2 Rxe2 Nf6 Re7 Be4 Ra7 c3 Rxa6 c2 Rd6 c1=Q+ Kf2 Qc5+ Ke2 Qxd6 Ke3 Qxa3+ Kf2 Rc2+ Kg1 Qa1#
1052,JsbkXoD1,True,1486830000000.0,1486830000000.0,27,hus1972,1113,marcusrl,1122,e4 e5 Nf3 d6 d4 f6 Bc4 Bg4 h3 Bh5 c3 Bg6 Qb3 Ne7 Nh4 Bxe4 Bf7+ Kd7 Be6+ Kc6 Qc4+ Kb6 Be3 d5 Qb4+ Kc6 Qc5#
1053,hmi2KLq5,True,1503210000000.0,1503210000000.0,105,raghav01,1547,ri_chess,1604,e4 c5 Nc3 Nc6 d3 g6 Bf4 Bg7 Rb1 a6 Nd5 e5 Be3 b6 Nf3 Nge7 Bg5 h6 Bd2 Nxd5 exd5 Nd4 c3 Nxf3+ Qxf3 d6 g3 Bb7 Bg2 O-O O-O Re8 Rfe1 f5 Bh3 Qf6 c4 g5 Bxf5 Rf8 Be6+ Qxe6 Qxf8+ Rxf8 dxe6 Re8 Bc3 Rxe6 d4 cxd4 Bd2 e4 Re2 d3 Re3 Bd4 Ree1 Rf6 Be3 Bc5 a3 d5 b4 Bxe3 Rxe3 dxc4 Rc1 b5 Kf1 Rf3 Ke1 Rxe3+ fxe3 Kf7 Kd2 Ke6 Rf1 h5 h3 Bd5 h4 g4 Rf8 Ke5 Rh8 Bf7 Rh6 c3+ Kxc3 Kd5 Rxa6 d2 Kxd2 Kc4 Rc6+ Kb3 Rc3+ Ka4 Kc2 Bc4 Kb2 Bd3 Rc7 Bc4 Ra7#
1054,RShqYnTE,False,1395154847016.0,1395155450228.0,34,austindecoder,828,doctorplis,1192,c3 d6 f3 e5 d3 Nf6 c4 Nc6 f4 Nd4 e3 Bg4 exd4 Bxd1 dxe5 dxe5 Kxd1 e4 d4 Qxd4+ Ke1 e3 Nf3 Qe4 Nh4 O-O-O Na3 Bb4+ Ke2 Rhe8 c5 Qxf4 g3 Qf2#
1055,cGUFYqYk,True,1498736338606.0,1498737520581.0,57,timeisrelativ,1669,mihail58,1326,e4 e6 d4 a5 a4 c6 Nc3 h6 Nf3 g5 Be2 Bg7 O-O Nf6 e5 Nd5 Nxd5 cxd5 h3 f6 Qd3 f5 Qb5 g4 hxg4 fxg4 Nh2 h5 g3 Qc7 c3 Kf7 Bg5 d6 Qd3 dxe5 f3 Nd7 fxg4+ Kg8 Qg6 Nf8 Qe8 exd4 Bd8 Qxg3+ Kh1 Kh7 Rf3 Qe5 Bd3+ Ng6 Qxg6+ Kg8 Qe8+ Bf8 Qxf8#
1056,DzbomVek,True,1410564325054.0,1410565596238.0,71,beginner74,1072,jrandmaster,1111,c3 e5 Nf3 d6 e4 Bg4 Be2 Bxf3 Bxf3 Nc6 O-O Qg5 Qb3 h5 Qxb7 Rh6 Qxa8+ Nd8 Qxa7 Rg6 g3 h4 Qa4+ c6 d3 Qf6 Nd2 hxg3 fxg3 Ne6 Bh5 Qg5 Qxc6+ Ke7 Bxg6 Qe3+ Rf2 fxg6 Qb7+ Kd8 Qb8+ Ke7 Nc4 Qe1+ Rf1 Qe2 Qxd6+ Ke8 Qxe6+ Be7 Qxg8+ Kd7 Nb6+ Kc6 Qxg7 Bc5+ d4 Bxb6 Qxg6+ Kb7 Rf2 Qe1+ Rf1 Qe3+ Bxe3 Ka8 Rf7 Kb8 Qg8+ Bd8 Qxd8#
1057,la9On8ts,True,1474280000000.0,1474290000000.0,157,temuji,1546,fox26666,1282,e4 e5 Qh5 g6 Qxe5+ Qe7 Qxh8 Nf6 d3 d5 Bg5 dxe4 Bxf6 Qb4+ Bc3 Qe7 Qxh7 exd3+ Kd2 Bf5 Qh8 dxc2 Na3 Qg5+ Ke2 c1=Q Qe5+ Qe7 Qxe7+ Bxe7 Rxc1 c5 Kf3 Nd7 Re1 O-O-O Rxe7 g5 Rxf7 Be6 Re7 Bd5+ Kg4 Kc7 Be5+ Kc6 Bb5+ Kb6 Bxd7 Bxg2 Nc4+ Ka6 Bc7 Rg8 Re6+ b6 Bxb6 Bxh1 Bxc5+ Kb7 Nd6+ Kc7 Re7 Kd8 Nf7+ Kc7 Be6+ Kc6 Bxa7 Ra8 Ne5+ Kd6 Ng6 Rxa7 Rxa7 Kxe6 Kxg5 Be4 Ra6+ Kd5 Nf4+ Kd4 Ra4+ Ke5 Ra5+ Kd4 Ne6+ Kd3 Nc5+ Kd4 Nxe4 Kxe4 f3+ Ke3 Kf5 Kf2 Nh3+ Kxf3 Re5 Kg2 Nf4+ Kxh2 Kg4 Kg1 Kf3 Kh2 Re2+ Kg1 Nh3+ Kf1 Rf2+ Ke1 Ng1 Kd1 Re2 Kc1 Ke3 Kb1 Kd2 Kxa2 Nf3 Kxb2 Nd4 Ka3 Re3+ Kb4 Rb3+ Kc4 Rd3 Kc5 Ne6+ Kc4 Ke3 Kb4 Kd4 Kb5 Rc3 Kb4 Nc7 Ka5 Kc4 Kb6 Kb3 Kb7 Nb5 Kb6 Nd4 Ka5 Rc5+ Kb6 Kb4 Kb7 Kb5 Kb8 Kb6 Ka8 Rc8#
1058,em4GLWCv,True,1498765687583.0,1498766340319.0,54,onkeloeyvind,1513,wojand,1552,g3 d5 Bg2 e5 e4 d4 c3 Nc6 Qb3 Nf6 d3 a6 Bg5 Bd7 Nd2 Be7 Qxb7 Na5 Qxa8 Qxa8 Ngf3 Nc6 Nc4 h6 Bd2 Bd6 b4 dxc3 Bxc3 Bxb4 Bxb4 Nxb4 Rb1 Nxd3+ Kd2 Nxe4+ Ke3 Nexf2 Rhf1 Qe4+ Kd2 Qxc4 Nxe5 Nxe5 Rxf2 Qxa2+ Rb2 Qxb2+ Ke3 Ng4+ Kf4 Qxf2+ Bf3 Qe3#
1059,G65P4yPT,True,1491167155673.0,1491167816960.0,127,shadowdatsas,1507,spyghetti,1482,e4 e5 f4 exf4 Nf3 Nf6 d4 Nxe4 Qe2 Qe7 Bxf4 Nd6 Bxd6 Qxe2+ Bxe2 Bxd6 O-O O-O Bc4 h6 Ne5 Bxe5 dxe5 Nc6 Re1 d6 exd6 cxd6 Nc3 Nd4 Bd3 Bd7 Re4 Nf5 Rf1 Rae8 Rxe8 Rxe8 Bxf5 Bxf5 Rxf5 g6 Rd5 Re6 Nb5 f5 Rxd6 Re1+ Kf2 Re5 Rxg6+ Kh7 Rd6 Rxb5 b3 Kg7 c4 Re5 Rd7+ Kf6 Rxb7 f4 Rxa7 Kf5 Rf7+ Ke4 g3 f3 Rf4+ Kd3 Rxf3+ Kd2 h4 Re2+ Kg1 Re1+ Rf1 Re2 Rf2 Rxf2 Kxf2 Kc3 Kf3 Kb4 Kf4 Ka3 Kf5 Kxa2 Kg6 Kxb3 Kxh6 Kxc4 Kg6 Kd4 h5 Ke5 h6 Ke6 h7 Ke7 Kg7 Ke8 h8=Q+ Ke7 Kg6 Ke6 Qf6+ Kd7 Qe5 Kd8 Kf6 Kc8 Kf5 Kd7 Qe6+ Kd8 Qf7 Kc8 g4 Kd8 g5 Kc8 g6 Kb8 g7 Ka8 g8=Q#
1060,fGxxGANi,True,1504442187794.0,1504444834755.0,108,arshansaeed,2106,amo_0,1993,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Bd3 e5 Nb3 Nc6 c4 Be7 Nc3 O-O Qe2 a5 Nd5 a4 Nd2 Nd4 Qe3 Ng4 Nxe7+ Qxe7 Qg3 h5 Nf3 Ne6 h3 Nf6 Ng5 Nc5 Qf3 Bd7 Bd2 Rfb8 O-O b5 cxb5 Nxd3 Qxd3 Bxb5 Qa3 Bxf1 Rxf1 Rc8 Bb4 Nd7 Nf3 Nc5 Nd2 g5 Nc4 Ra6 Rd1 Nxe4 Nxd6 Nxd6 Rxd6 Rxd6 Bxd6 Rc1+ Kh2 Qf6 Qe3 Qf4+ Qxf4 exf4 Be5 Kh7 Bd4 f5 f3 g4 hxg4 fxg4 fxg4 hxg4 Be5 Rf1 b3 axb3 axb3 Kg6 g3 f3 b4 Rb1 Bd4 Rxb4 Bf2 Rb1 Bg1 Kf5 Bf2 Ke4 Bg1 Kd3 Bf2 Ke2 Be3 Kf1 Bf2 Rb5 Bd4 Rh5#
1061,h4JUcUsl,True,1496510000000.0,1496510000000.0,68,shangreela,1701,bekzodjon,1500,e4 e5 Nf3 Nc6 Nc3 Bc5 Na4 d6 Nxc5 dxc5 Bc4 Nf6 d3 Bg4 h3 Bxf3 Qxf3 Nd4 Qd1 b5 Bb3 c6 c3 Nxb3 Qxb3 h6 O-O a5 Be3 Qd6 Rad1 a4 Qc2 b4 c4 O-O f3 Nh5 Qf2 Nf4 Bxc5 Qg6 Bxf8 Nxh3+ Kh2 Nxf2 Rxf2 Rxf8 g4 Rd8 Rg2 Qf6 Rf2 Qf4+ Kg2 Qe3 Rfd2 c5 b3 a3 Kg3 Rd6 Kh4 Qxf3 Rg1 g5+ Kh5 Qh3#
1062,Ntowqn1D,True,1485731999574.0,1485732634965.0,55,eder98765,1462,avincenthill,1504,e4 c5 Bc4 Nc6 c3 e6 d4 d5 exd5 exd5 Bb3 c4 Ba4 Bd7 Qf3 Nf6 h3 a6 Ne2 b5 Bc2 Bd6 Nf4 Be6 O-O O-O Re1 Re8 Nh5 Ne4 Nd2 Qh4 Nxe4 dxe4 Rxe4 Qe7 Bf4 Bxf4 Rxf4 g6 Nf6+ Kg7 Nxe8+ Rxe8 Re1 b4 Qxc6 bxc3 bxc3 Bxh3 Rxe7 Rxe7 Qf6+ Kf8 Qh8#
1063,DaZK321M,True,1504378865619.0,1504379739619.0,97,jul-ana,1213,gespinosaj,1813,d4 e6 Nf3 d5 Bg5 f6 Bh4 g5 Bg3 Nc6 e3 Bd6 Bb5 a6 Ba4 Ne7 Nc3 b5 Bb3 O-O O-O Bb7 e4 f5 Bxd6 Qxd6 exd5 Nxd5 Nxg5 Qe7 Nxd5 Qxg5 Nxc7 Nxd4 f3 Qe3+ Kh1 Rad8 Re1 Qh6 Qc1 Qxc1 Raxc1 Kf7 Bxe6+ Nxe6 Nxe6 Rd2 Nxf8 Kxf8 Red1 Re2 Rd8+ Ke7 Rcd1 Bc6 R8d2 Rxd2 Rxd2 Ke6 Re2+ Kd5 Rd2+ Kc4 Kg1 a5 Rd6 Bd5 Ra6 a4 b3+ axb3 cxb3+ Kc3 Ra5 Kb4 Ra7 Kc3 Kf2 Kb2 Ke3 Bc6 Kd4 Be8 Kc5 Bg6 Kxb5 h5 Rg7 Be8+ Kc4 Kxa2 b4 Ka3 b5 Ka4 Ra7#
